"ContDmgFnId","Default","Occupancy","Source","Description","ft04m","ft03m","ft02m","ft01m","ft00","ft01","ft02","ft03","ft04","ft05","ft06","ft07","ft08","ft09","ft10","ft11","ft12","ft13","ft14","ft15","ft16","ft17","ft18","ft19","ft20","ft21","ft22","ft23","ft24","Comment"
752,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Wall (2 feet) CAZ and V Zone Expert Panel",0,0,0,0,0,0,0,0,20,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
753,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Wall (3 feet) CAZ and V Zone Expert Panel",0,0,0,0,0,0,0,10,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
754,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Open) +2 CAZ and V Zone Expert Panel",0,0,0,0,0,0,0,0,45,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
755,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Open) +4 CAZ and V Zone Expert Panel",0,0,0,0,0,0,0,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
756,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Open) +6 CAZ and V Zone Expert Panel",0,0,0,0,0,0,30,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
757,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Open) +8 CAZ and V Zone Expert Panel",0,0,0,0,0,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
758,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Open) +10 CAZ and V Zone Expert Panel",0,0,0,0,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
759,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Open) +12 CAZ and V Zone Expert Panel",0,0,0,10,65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
760,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Obstr) +2 CAZ and V Zone Expert Panel",0,0,0,0,0,0,2,3,48,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
761,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Obstr) +4 CAZ and V Zone Expert Panel",0,0,0,0,2,3,3,38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
762,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Obstr) +6 CAZ and V Zone Expert Panel",0,0,2,3,3,3,33,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
763,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Obstr) +8 CAZ and V Zone Expert Panel",0,0,3,3,3,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
764,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Obstr) +10 CAZ and V Zone Expert Panel",0,0,3,3,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
765,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Elevated (Obstr) +12 CAZ and V Zone Expert Panel",0,0,3,13,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
766,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit 1-Story Without Basement Outside CAZ USACE Generic Riverine",0,0,0,0,0,0,0,2.4,8.1,13.3,17.9,22,25.7,28.8,31.5,33.8,35.7,37.2,38.4,39.2,39.7,40,40,40,40,40,40,40,40,"NULL"
767,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit 2-Story Without Basement Outside CAZ USACE Generic Riverine",0,0,0,0,0,0,0,1,5,8.7,12.2,15.5,18.5,21.3,23.9,26.3,28.4,30.3,32,33.4,34.7,35.6,36.4,36.9,37.2,37.2,37.2,37.2,37.2,"NULL"
768,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Split Level Without Basement Outside CAZ USACE Generic Riverine",0,0,0,0,0,0,0,2.2,2.9,4.7,7.5,11.1,15.3,20.1,25.2,30.5,35.7,40.9,45.8,50.2,54.1,57.2,59.4,60.5,60.5,60.5,60.5,60.5,60.5,"NULL"
769,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit 1-Story With Basement Outside CAZ USACE Generic Riverine",0,0,0,0,0,0,10.5,13.2,16,18.9,21.8,24.7,27.4,30,32.4,34.5,36.3,37.7,38.6,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,"NULL"
770,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit 2-Story With Basement Outside CAZ USACE Generic Riverine",0,0,0,0,0,0,8.4,10.1,11.9,13.8,15.7,17.7,19.8,22,24.3,26.7,29.1,31.7,34.4,37.2,40,43,46.1,49.3,52.6,52.6,52.6,52.6,52.6,"NULL"
771,,"RES1 ","FEMA BCA Toolkit","BCA Toolkit Split Level With Basement Outside CAZ USACE Generic Riverine",0,0,0,0,0,0,7.3,9.4,11.6,13.8,16.1,18.2,20.2,22.1,23.6,24.9,25.8,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,"NULL"
772,,"RES1 ","FEMA FIMA","FEMA FIA Split-Level Zone A",0,0,0,0,0,0,0,0,4.5,13.5,19.5,37.5,40.5,42,49.5,51,61.5,64.5,67.5,69,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,"NULL"
773,,"RES1 ","FEMA FIMA","FEMA FIA Two or More Stories Zone A",0,0,0,0,0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,"NULL"
774,,"RES1 ","FEMA FIMA","FEMA FIA Split-Level Zone A",0,0,0,0,0,0,4.5,7.5,9,24,28.5,33,40.5,48,52.5,54,66,72,75,78,81,84,87,87,87,87,87,87,87,"NULL"
775,,"RES1 ","FEMA FIMA","FEMA FIA One-Story Zone A",0,0,0,0,0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,"NULL"
776,,"RES1 ","FEMA FIMA","FEMA FIA Coastal Building Zone V",0,0,0,0,0,0,0,6,15,23,35,50,58,63,66.5,69.5,72,76,76,76,76,76,76,76,87,87,87,87,87,"NULL"
777,,"RES1 ","FEMA FIMA","FEMA FIA Two or More Stories Zone A",0,0,0,0,0,0,0,0,7.5,13.5,19.5,27,30,33,36,39,43.5,49.5,57,57,57,57,57,57,57,57,57,57,57,"NULL"
778,,"RES1 ","FEMA FIMA","FEMA FIA One-Story Zone A",0,0,0,0,0,0,0,0,13.5,21,33,40.5,43.5,45,60,64.5,66,67.5,69,70.5,72,73.5,75,75,75,75,75,75,75,"NULL"
779,,"RES1 ","FEMA FIMA","FEMA FIA Coastal Building Zone V",0,0,0,0,0,0,0,11,24,29,37,54,60.5,64.5,68,70,72,76,76,76,76,76,76,76,87,87,87,87,87,"NULL"
780,,"RES1 ","FEMA FIMA","FEMA FIA, Split Level, With Basement Split-Level",0,0,0,0,0,0,4.5,7.5,9,24,28.5,33,40.5,48,52.5,54,66,72,75,78,81,84,87,87,87,87,87,87,87,"NULL"
781,,"RES1 ","FEMA FIMA","FEMA FIA (Default) One-Story Zone A",0,0,0,0,0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,"NULL"
782,,"RES1 ","FEMA FIMA","FEMA FIA, 1-Story, No Basement One-Story",0,0,0,0,0,0,0,0,13.5,21,33,40.5,43.5,45,60,64.5,66,67.5,69,70.5,72,73.5,75,75,75,75,75,75,75,"NULL"
783,,"RES1 ","FEMA FIMA","FEMA FIA, 2-Story, No Basement Two or More Stories",0,0,0,0,0,0,0,0,7.5,13.5,19.5,27,30,33,36,39,43.5,49.5,57,57,57,57,57,57,57,57,57,57,57,"NULL"
784,,"RES1 ","FEMA FIMA","FEMA FIA (Default) One-Story Zone A",0,0,0,0,0,0,0,0,13.5,21,33,40.5,43.5,45,60,64.5,66,67.5,69,70.5,72,73.5,75,75,75,75,75,75,75,"NULL"
785,,"RES1 ","FEMA FIMA","FEMA FIA (Default) Coastal Building Zone V",0,0,0,0,0,0,0,11,24,29,37,54,60.5,64.5,68,70,72,76,76,76,76,76,76,76,87,87,87,87,87,"NULL"
786,,"RES1 ","FEMA FIMA","FEMA FIA (Default) Two or More Stories Zone A",0,0,0,0,0,0,0,0,7.5,13.5,19.5,27,30,33,36,39,43.5,49.5,57,57,57,57,57,57,57,57,57,57,57,"NULL"
787,,"RES1 ","FEMA FIMA","FEMA FIA, 1-Story, With Basement One-Story",0,0,0,0,0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,"NULL"
788,,"RES1 ","FEMA FIMA","FEMA FIA (Default) Split-Level Zone A",0,0,0,0,0,0,0,0,4.5,13.5,19.5,37.5,40.5,42,49.5,51,61.5,64.5,67.5,69,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,"NULL"
789,,"RES1 ","FEMA FIMA","FEMA FIA (Default) Two or More Stories Zone A",0,0,0,0,0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,"NULL"
790,,"RES1 ","FEMA FIMA","FEMA FIA (Default) Coastal Building Zone V",0,0,0,0,0,0,0,6,15,23,35,50,58,63,66.5,69.5,72,76,76,76,76,76,76,76,87,87,87,87,87,"NULL"
791,,"RES1 ","FEMA BCA Toolkit","1-Story Single Family Home, Basement, FEMA FIA Original Source",0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,90,90,90,90,"NULL"
792,,"RES1 ","FEMA BCA Toolkit","1-Story Single Family Home, No Basement, FEMA FIA Original Source",0,0,0,0,13.5,21,33,40.5,43.5,45,60,64.5,66,67.5,69,70.5,72,73.5,75,75,75,75,75,75,75,75,75,75,75,"NULL"
793,,"RES1 ","FEMA BCA Toolkit","Split-Level Single Family Home, Basement, FEMA FIA Original Source",0,0,4.5,7.5,9,24,28.5,33,40.5,48,52.5,54,66,72,75,78,81,84,87,87,87,87,87,87,87,87,87,87,87,"NULL"
794,,"RES1 ","FEMA BCA Toolkit","Split-Level Single Family Home, No Basement, FEMA FIA Original Source",0,0,0,0,4.5,13.5,19.5,37.5,40.5,42,49.5,51,61.5,64.5,67.5,69,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,"NULL"
795,,"RES1 ","FEMA BCA Toolkit","2 or More-Story Single Family Home, Basement, FEMA FIA Original Source",0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,90,90,90,90,"NULL"
796,,"RES1 ","FEMA BCA Toolkit","2 or More-Story Single Family Home, No Basement, FEMA FIA Original Source",0,0,0,0,7.5,13.5,19.5,27,30,33,36,39,43.5,49.5,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,"NULL"
797,,"RES1 ","FEMA BCA Toolkit","Single Family Home, Basement, FEMA FIA Original Source",0,0,0,11,24,29,37,54,60.5,64.5,68,70,72,76,76,76,76,76,76,76,87,87,87,87,87,87,87,87,87,"NULL"
798,,"RES1 ","FEMA BCA Toolkit","Single Family Home, No Basement, FEMA FIA Original Source",0,0,0,6,15,23,35,50,58,63,66.5,69.5,72,76,76,76,76,76,76,76,87,87,87,87,87,87,87,87,87,"NULL"
799,,"RES1 ","USACE New Orleans","One-Story, USACE - New Orleans: one story, Pier foundation, structure, fresh water, short duration",0,0,0,0,0,41.8,62.9,82.1,84.6,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,"NULL"
800,,"RES1 ","USACE New Orleans","One-Story, USACE - New Orleans: one story, Pier foundation, structure, salt water, long duration",0,0,0,0,0,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,"NULL"
801,,"RES1 ","USACE New Orleans","One-Story, USACE - New Orleans: one story, Slab foundation, structure, fresh water, short duration",0,0,0,0,0,41.8,62.9,82.1,84.6,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,"NULL"
802,,"RES1 ","USACE New Orleans","One-Story, USACE - New Orleans: one story, Slab foundation, structure, salt water, long duration",0,0,0,0,0,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,"NULL"
803,,"RES1 ","USACE New Orleans","Two or More, USACE - New Orleans: two story, Pier foundation, structure, fresh water, short duration",0,0,0,0,0,25,36.5,50.8,50.8,55.3,55.3,55.3,55.3,55.3,72.5,80.7,87.1,90.1,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,"NULL"
804,,"RES1 ","USACE New Orleans","Two or More, USACE - New Orleans: two story, Pier foundation, structure, salt  water, long duration",0,0,0,0,0,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,"NULL"
805,,"RES1 ","USACE New Orleans","Two or More, USACE - New Orleans: two story, Slab foundation, structure, fresh water, short duration",0,0,0,0,0,25,36.5,50.8,50.8,55.3,55.3,55.3,55.3,55.3,72.5,80.7,87.1,90.1,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,"NULL"
806,,"RES1 ","USACE New Orleans","Two or More, USACE - New Orleans: two story, Slab foundation, structure, salt water, long duration",0,0,0,0,0,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,"NULL"
807,,"RES1 ","USACE Generic","One-Story, USACE Generic, with Basement",0,0,10.5,13.2,16,18.9,21.8,24.7,27.4,30,32.4,34.5,36.3,37.7,38.6,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,"NULL"
808,,"RES1 ","USACE Generic","One-Story, USACE Generic, with No Basement",0,0,0,2.4,8.1,13.3,17.9,22,25.7,28.8,31.5,33.8,35.7,37.2,38.4,39.2,39.7,40,40,40,40,40,40,40,40,40,40,40,40,"NULL"
809,,"RES1 ","USACE Generic","Split-Level, USACE Generic, with Basement",0,0,7.3,9.4,11.6,13.8,16.1,18.2,20.2,22.1,23.6,24.9,25.8,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,"NULL"
810,,"RES1 ","USACE Generic","Split-Level, USACE Generic, with No Basement",0,0,0,2.2,2.9,4.7,7.5,11.1,15.3,20.1,25.2,30.5,35.7,40.9,45.8,50.2,54.1,57.2,59.4,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,"NULL"
811,,"RES1 ","USACE Generic","Two or More Stories, USACE Generic, with Basement",0,0,8.4,10.1,11.9,13.8,15.7,17.7,19.8,22,24.3,26.7,29.1,31.7,34.4,37.2,40,43,46.1,49.3,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,"NULL"
812,,"RES1 ","USACE Generic","Two or More Stories, USACE Generic, with No Basement",0,0,0,1,5,8.7,12.2,15.5,18.5,21.3,23.9,26.3,28.4,30.3,32,33.4,34.7,35.6,36.4,36.9,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,"NULL"
813,,"RES2 ","FEMA BCA Toolkit","BCA Toolkit Manufactured Home CAZ and V Zone Expert Panel",0,0,0,0,0,0,0,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
814,,"RES2 ","FEMA BCA Toolkit","BCA Toolkit Mobile Home Outside CAZ FEMA FIA Riverine (Adjusted)",0,0,0,0,0,0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,"NULL"
815,,"RES2 ","FEMA FIMA","FEMA FIA Mobile Home Zone A",0,0,0,0,0,0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,"NULL"
816,,"RES2 ","FEMA FIMA","FEMA FIA Mobile Home",0,0,0,0,0,0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,"NULL"
817,,"RES2 ","FEMA FIMA","FEMA FIA (Default) Mobile Home",0,0,0,0,0,0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,"NULL"
818,,"RES2 ","FEMA FIMA","FEMA FIA (Default) Mobile Home Zone A",0,0,0,0,0,0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,"NULL"
819,,"RES2 ","FEMA BCA Toolkit","Mobile Home, No Basement, FEMA FIA Original Source",0,0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,"NULL"
820,,"RES3 ","USACE NACCS","NACCS 1A-1 - Apartments - 1 Story - No Basement",0,0,0,0,3.5,28,45,60,70.5,81,90.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
821,,"RES3 ","USACE NACCS","NACCS 1A-3 - Apartments - 3 Story - No Basement",0,0,0,0,2,15,20,25,27.5,30,32.5,35,38.33333,41.66667,45,48.33333,51.66667,55,58.33333,61.66667,65,65,65,65,65,65,65,65,65,"NULL"
822,,"RES3 ","USACE NACCS","NACCS 4A - Urban High Rise",0,0,0.375,0.5,4,5,7,7.5,8.75,10,10.5,11,11.33333,11.66667,12,12.33333,12.66667,13,13.33333,13.66667,14,14,14,14,14,14,14,14,14,"NULL"
823,,"RES3 ","USACE NACCS","NACCS 4B - Beach High Rise",0,0,0,0,0,4,4.5,5.5,6.25,7,7.75,8.5,8.66667,8.83333,9,9.16667,9.33333,9.5,9.66667,9.83333,10,10,10,10,10,10,10,10,10,"NULL"
824,,"RES3 ","USACE NACCS","NACCS 4B - Beach High Rise - Waves",0,0,0,0,2.5,21,33.75,52.5,67.5,82.5,91.25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
825,,"RES3 ","FEMA BCA Toolkit","BCA Toolkit Apartment (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,21.71429,30.42857,39,45,47.85714,51.85714,55.71429,59.28571,60.57143,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,"NULL"
826,,"RES3 ","FEMA BCA Toolkit","BCA Toolkit Apartment (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,21.71429,30.42857,39,45,47.85714,51.85714,55.71429,59.28571,60.57143,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,"NULL"
827,,"RES3 ","FEMA BCA Toolkit","BCA Toolkit Apartment (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,21.71429,30.42857,39,45,47.85714,51.85714,55.71429,59.28571,60.57143,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,"NULL"
828,,"RES3 ","FEMA BCA Toolkit","BCA Toolkit Apartment (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,21.71429,30.42857,39,45,47.85714,51.85714,55.71429,59.28571,60.57143,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,"NULL"
829,,"RES3 ","FEMA BCA Toolkit","Apartment, Engineered",0,0,0,0,0,21.71429,30.42857,39,45,47.85714,51.85714,55.71429,59.28571,60.57143,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,"NULL"
830,,"RES3 ","FEMA BCA Toolkit","Apartment, Non-Engineered",0,0,0,0,0,21.71429,30.42857,39,45,47.85714,51.85714,55.71429,59.28571,60.57143,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,63.42857,"NULL"
831,,"RES4 ","FEMA BCA Toolkit","BCA Toolkit Hotel (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,16.14286,26.28571,34.14286,39.71429,48.71429,52.42857,58.42857,61.28571,63.14286,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,"NULL"
832,,"RES4 ","FEMA BCA Toolkit","BCA Toolkit Hotel (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,16.14286,26.28571,34.14286,39.71429,48.71429,52.42857,58.42857,61.28571,63.14286,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,"NULL"
833,,"RES4 ","FEMA BCA Toolkit","BCA Toolkit Hotel (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,16.14286,26.28571,34.14286,39.71429,48.71429,52.42857,58.42857,61.28571,63.14286,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,"NULL"
834,,"RES4 ","FEMA BCA Toolkit","BCA Toolkit Hotel (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,16.14286,26.28571,34.14286,39.71429,48.71429,52.42857,58.42857,61.28571,63.14286,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,"NULL"
835,,"RES4 ","FEMA BCA Toolkit","Hotel, Engineered",0,0,0,0,0,16.14286,26.28571,34.14286,39.71429,48.71429,52.42857,58.42857,61.28571,63.14286,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,"NULL"
836,,"RES4 ","FEMA BCA Toolkit","Hotel, Non-Engineered",0,0,0,0,0,16.14286,26.28571,34.14286,39.71429,48.71429,52.42857,58.42857,61.28571,63.14286,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,64.85714,"NULL"
837,,"RES4 ","USACE Sacramento","USACE - Sacramento: Hotel - Full Service, 1-Story, Short Duration",0,0,0,0,0,23,23,90,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
838,,"RES4 ","USACE Sacramento","USACE - Sacramento: Hotel - Full Service, 2-Story, Short Duration",0,0,0,0,0,20,20,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
839,,"RES4 ","USACE Sacramento","USACE - Sacramento: Hotel - Full Service, 1-Story, Long Duration",0,0,0,0,0,88,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
840,,"RES4 ","USACE Sacramento","USACE - Sacramento: Hotel - Full Service, 2-Story, Long Duration",0,0,0,0,0,42,42,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
841,,"RES5 ","FEMA BCA Toolkit","BCA Toolkit Correctional Facility (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,13.125,21.25,31,44.125,53,62.25,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,"NULL"
842,,"RES5 ","FEMA BCA Toolkit","BCA Toolkit Correctional Facility (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,13.125,21.25,31,44.125,53,62.25,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,"NULL"
843,,"RES5 ","FEMA BCA Toolkit","BCA Toolkit Correctional Facility (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,13.125,21.25,31,44.125,53,62.25,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,"NULL"
844,,"RES5 ","FEMA BCA Toolkit","BCA Toolkit Correctional Facility (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,13.125,21.25,31,44.125,53,62.25,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,"NULL"
845,,"RES5 ","FEMA BCA Toolkit","Correctional Facility, Engineered",0,0,0,0,0,13.125,21.25,31,44.125,53,62.25,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,"NULL"
846,,"RES5 ","FEMA BCA Toolkit","Correctional Facility, Non-Engineered",0,0,0,0,0,13.125,21.25,31,44.125,53,62.25,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,"NULL"
